DEVICE_ID,DEVICE_TYPE,PETAL_ID,BUS_ID,CAN_ID,PETAL_LOC,DEVICE_LOC,FVC_ID,SLIT_ID,SLITBLOCK_ID,BLOCKFIBER_ID,SPECTRO_ID,ENABLED
M01968,POS,9,22,1968,9,435,9435,8,B11,F23,,N/A
M01969,POS,9,11,1969,9,53,9053,8,B15,F06,,N/A
M01970,POS,9,11,1970,9,78,9078,8,B14,F02,,N/A
M01971,POS,11,16,1971,6,522,11522,4,B18,F10,,N/A
M01972,POS,9,13,1972,9,105,9105,8,B06,F21,,N/A
M01975,POS,2,15,1975,7,381,2381,0,B17,F13,,N/A
M01976,POS,10,13,1976,5,158,10158,7,B01,F20,,N/A
M01977,POS,7,17,1977,8,356,7356,5,B19,F10,,N/A
M01978,POS,10,13,1978,5,121,10121,7,B04,F20,,N/A
M01980,POS,10,13,1980,5,145,10145,7,B01,F01,,N/A
M01987,POS,9,11,1987,9,43,9043,8,B02,F01,,N/A
M01993,POS,8,22,1993,4,435,8435,1,B09,F23,,N/A
M01996,POS,9,14,1996,9,495,9495,8,B16,F19,,N/A
M02011,POS,6,15,2011,2,381,6381,6,B09,F08,,N/A
M02015,POS,11,11,2015,6,67,11067,4,B17,F02,,N/A
M02021,POS,6,23,2021,2,196,6196,6,B18,F23,,N/A
M02022,POS,7,13,2022,8,118,7118,5,B12,F22,,N/A
M02023,POS,7,22,2023,8,347,7347,5,B01,F05,,N/A
M02024,POS,7,22,2024,8,349,7349,5,B07,F22,,N/A
M02025,POS,8,12,2025,4,136,8136,1,B08,F19,,N/A
M02027,POS,7,14,2027,8,431,7431,5,B11,F18,,N/A
M02028,POS,8,22,2028,4,286,8286,1,B02,F07,,N/A
M02031,POS,7,13,2031,8,83,7083,5,B13,F19,,N/A
M02032,POS,8,11,2032,4,39,8039,1,B11,F13,,N/A
M02034,POS,9,22,2034,9,412,9412,8,B11,F12,,N/A
M02038,POS,9,12,2038,9,153,9153,8,B11,F09,,N/A
M02044,POS,10,13,2044,5,85,10085,7,B00,F01,,N/A
M02047,POS,9,15,2047,9,318,9318,8,B00,F06,,N/A
M02051,POS,9,22,2051,9,411,9411,8,B11,F04,,N/A
M02053,POS,7,11,2053,8,22,7022,5,B04,F16,,N/A
M02054,POS,6,23,2054,2,163,6163,6,B19,F10,,N/A
M02056,POS,6,23,2056,2,249,6249,6,B13,F12,,N/A
M02057,POS,8,22,2057,4,307,8307,1,B02,F17,,N/A
M02060,POS,7,22,2060,8,345,7345,5,B01,F03,,N/A
M02063,POS,9,22,2063,9,369,9369,8,B10,F22,,N/A
M02065,POS,7,12,2065,8,156,7156,5,B17,F02,,N/A
M02067,POS,8,11,2067,4,49,8049,1,B10,F19,,N/A
M02068,POS,10,13,2068,5,102,10102,7,B00,F11,,N/A
M02078,POS,11,23,2078,6,322,11322,4,B10,F04,,N/A
M02100,POS,10,13,2100,5,55,10055,7,B01,F22,,N/A
M02108,POS,11,23,2108,6,303,11303,4,B10,F18,,N/A
M02113,POS,9,22,2113,9,349,9349,8,B11,F13,,N/A
M02117,POS,7,23,2117,8,196,7196,5,B15,F07,,N/A
M02121,POS,9,12,2121,9,127,9127,8,B10,F20,,N/A
M02122,POS,9,13,2122,9,159,9159,8,B02,F24,,N/A
M02126,POS,9,12,2126,9,181,9181,8,B11,F10,,N/A
M02127,POS,9,14,2127,9,456,9456,8,B16,F14,,N/A
M02128,POS,9,22,2128,9,391,9391,8,B11,F07,,N/A
M02129,POS,7,15,2129,8,275,7275,5,B02,F10,,N/A
M02157,POS,9,22,2157,9,413,9413,8,B10,F24,,N/A
M02164,POS,2,11,2164,7,77,2077,0,B19,F17,,N/A
M02173,POS,10,22,2173,5,268,10268,7,B15,F20,,N/A
M02174,POS,5,17,2174,1,379,5379,3,B00,F11,,N/A
M02177,POS,8,17,2177,4,375,8375,1,B06,F03,,N/A
M02189,POS,7,14,2189,8,491,7491,5,B10,F00,,N/A
M02190,POS,9,23,2190,9,225,9225,8,B17,F08,,N/A
M02192,POS,6,15,2192,2,403,6403,6,B09,F12,,N/A
M02194,POS,8,14,2194,4,523,8523,1,B16,F09,,N/A
M02196,POS,7,14,2196,8,364,7364,5,B10,F14,,N/A
M02212,POS,9,13,2212,9,121,9121,8,B02,F22,,N/A
M02217,POS,9,16,2217,9,470,9470,8,B12,F14,,N/A
M02237,POS,3,11,2237,3,47,3047,2,B09,F10,,N/A
M02238,POS,5,11,2238,1,36,5036,3,B08,F20,,N/A
M02239,POS,6,22,2239,2,371,6371,6,B00,F01,,N/A
M02240,POS,6,23,2240,2,264,6264,6,B12,F15,,N/A
M02242,POS,9,13,2242,9,120,9120,8,B07,F18,,N/A
M02244,POS,9,12,2244,9,141,9141,8,B18,F08,,N/A
M02245,POS,9,23,2245,9,209,9209,8,B16,F11,,N/A
M02246,POS,9,23,2246,9,242,9242,8,B17,F04,,N/A
M02248,POS,5,22,2248,1,393,5393,3,B19,F08,,N/A
M02249,POS,7,22,2249,8,328,7328,5,B06,F23,,N/A
M02250,POS,6,23,2250,2,284,6284,6,B13,F21,,N/A
M02251,POS,8,13,2251,4,191,8191,1,B10,F12,,N/A
M02253,POS,9,23,2253,9,248,9248,8,B04,F18,,N/A
M02254,POS,9,22,2254,9,328,9328,8,B11,F15,,N/A
M02257,POS,7,14,2257,8,409,7409,5,B11,F11,,N/A
M02258,POS,9,22,2258,9,309,9309,8,B11,F16,,N/A
M02260,POS,11,14,2260,6,524,11524,4,B01,F08,,N/A
M02261,POS,7,23,2261,8,227,7227,5,B15,F09,,N/A
M02262,POS,9,15,2262,9,339,9339,8,B00,F04,,N/A
M02264,POS,11,15,2264,6,318,11318,4,B07,F04,,N/A
M02265,POS,10,13,2265,5,81,10081,7,B00,F10,,N/A
M02268,POS,6,16,2268,2,518,6518,6,B02,F22,,N/A
M02269,POS,6,22,2269,2,370,6370,6,B00,F05,,N/A
M02272,POS,8,12,2272,4,199,8199,1,B14,F04,,N/A
M02273,POS,9,12,2273,9,183,9183,8,B19,F01,,N/A
M02274,POS,9,15,2274,9,402,9402,8,B00,F12,,N/A
M02279,POS,11,15,2279,6,299,11299,4,B06,F07,,N/A
M02280,POS,11,15,2280,6,315,11315,4,B18,F04,,N/A
M02284,POS,6,15,2284,2,382,6382,6,B09,F22,,N/A
M02286,POS,7,22,2286,8,306,7306,5,B00,F10,,N/A
M02287,POS,5,11,2287,1,33,5033,3,B17,F19,,N/A
M02289,POS,8,17,2289,4,483,8483,1,B06,F01,,N/A
M02292,POS,10,13,2292,5,92,10092,7,B00,F15,,N/A
M02296,POS,8,11,2296,4,21,8021,1,B10,F24,,N/A
M02300,POS,7,22,2300,8,436,7436,5,B07,F23,,N/A
M02301,POS,7,22,2301,8,324,7324,5,B01,F14,,N/A
M02302,POS,10,17,2302,5,333,10333,7,B16,F09,,N/A
M02303,POS,9,15,2303,9,381,9381,8,B00,F07,,N/A
M02305,POS,11,12,2305,6,185,11185,4,B05,F00,,N/A
M02306,POS,10,13,2306,5,103,10103,7,B00,F05,,N/A
M02307,POS,7,11,2307,8,48,7048,5,B05,F08,,N/A
M02308,POS,10,13,2308,5,130,10130,7,B00,F04,,N/A
M02310,POS,10,13,2310,5,143,10143,7,B00,F09,,N/A
M02311,POS,7,10,2311,8,19,7019,5,B09,F00,,N/A
M02312,POS,8,13,2312,4,190,8190,1,B11,F04,,N/A
M02313,POS,9,15,2313,9,340,9340,8,B00,F14,,N/A
M02314,POS,10,13,2314,5,157,10157,7,B01,F09,,N/A
M02315,POS,8,12,2315,4,149,8149,1,B09,F03,,N/A
M02316,POS,7,12,2316,8,170,7170,5,B16,F19,,N/A
M02317,POS,7,22,2317,8,288,7288,5,B01,F16,,N/A
M02318,POS,8,11,2318,4,57,8057,1,B10,F00,,N/A
M02320,POS,8,12,2320,4,141,8141,1,B14,F03,,N/A
M02321,POS,5,13,2321,1,176,5176,3,B16,F06,,N/A
M02322,POS,8,16,2322,4,485,8485,1,B01,F21,,N/A
M02323,POS,5,13,2323,1,81,5081,3,B05,F04,,N/A
M02326,POS,8,22,2326,4,289,8289,1,B02,F12,,N/A
M02328,POS,9,12,2328,9,217,9217,8,B18,F16,,N/A
M02330,POS,8,13,2330,4,148,8148,1,B11,F20,,N/A
M02331,POS,7,15,2331,8,277,7277,5,B02,F21,,N/A
M02333,POS,3,11,2333,3,89,3089,2,B00,F22,,N/A
M02334,POS,3,10,2334,3,5,3005,2,B01,F11,,N/A
M02335,POS,5,13,2335,1,143,5143,3,B05,F18,,N/A
M02336,POS,8,12,2336,4,181,8181,1,B09,F10,,N/A
M02338,POS,5,16,2338,1,502,5502,3,B06,F20,,N/A
M02339,POS,5,11,2339,1,32,5032,3,B17,F01,,N/A
M02340,POS,8,12,2340,4,292,8292,1,B14,F18,,N/A
M02341,POS,6,12,2341,2,152,6152,6,B00,F18,,N/A
M02343,POS,9,15,2343,9,427,9427,8,B01,F06,,N/A
M02344,POS,7,14,2344,8,387,7387,5,B11,F09,,N/A
M02345,POS,8,12,2345,4,170,8170,1,B14,F20,,N/A
M02346,POS,8,22,2346,4,459,8459,1,B08,F15,,N/A
M02348,POS,7,15,2348,8,257,7257,5,B03,F11,,N/A
M02349,POS,10,14,2349,5,431,10431,7,B11,F24,,N/A
M02350,POS,7,17,2350,8,373,7373,5,B18,F20,,N/A
M02351,POS,8,13,2351,4,221,8221,1,B10,F08,,N/A
M02353,POS,7,22,2353,8,350,7350,5,B07,F13,,N/A
M02358,POS,8,12,2358,4,156,8156,1,B14,F11,,N/A
M02359,POS,9,22,2359,9,344,9344,8,B04,F06,,N/A
M02360,POS,8,13,2360,4,102,8102,1,B18,F11,,N/A
M02361,POS,10,14,2361,5,409,10409,7,B11,F03,,N/A
M02364,POS,11,15,2364,6,338,11338,4,B07,F11,,N/A
M02367,POS,6,13,2367,2,222,6222,6,B16,F22,,N/A
M02368,POS,9,15,2368,9,341,9341,8,B01,F05,,N/A
M02369,POS,7,22,2369,8,309,7309,5,B06,F06,,N/A
M02370,POS,8,13,2370,4,175,8175,1,B11,F14,,N/A
M02372,POS,9,16,2372,9,518,9518,8,B13,F23,,N/A
M02373,POS,11,15,2373,6,293,11293,4,B19,F18,,N/A
M02374,POS,7,15,2374,8,276,7276,5,B02,F00,,N/A
M02376,POS,9,15,2376,9,403,9403,8,B00,F00,,N/A
M02377,POS,8,13,2377,4,133,8133,1,B10,F23,,N/A
M02378,POS,7,14,2378,8,508,7508,5,B11,F20,,N/A
M02379,POS,7,15,2379,8,293,7293,5,B03,F14,,N/A
M02380,POS,8,13,2380,4,134,8134,1,B11,F18,,N/A
M02381,POS,6,22,2381,2,350,6350,6,B00,F24,,N/A
M02382,POS,7,22,2382,8,413,7413,5,B07,F00,,N/A
M02384,POS,9,15,2384,9,319,9319,8,B01,F14,,N/A
M02385,POS,8,13,2385,4,123,8123,1,B11,F21,,N/A
M02386,POS,7,16,2386,8,425,7425,5,B03,F18,,N/A
M02387,POS,8,13,2387,4,129,8129,1,B19,F12,,N/A
M02390,POS,7,11,2390,8,27,7027,5,B05,F16,,N/A
M02392,POS,7,14,2392,8,365,7365,5,B10,F08,,N/A
M02393,POS,6,15,2393,2,361,6361,6,B08,F20,,N/A
M02394,POS,9,23,2394,9,193,9193,8,B16,F21,,N/A
M02395,POS,10,12,2395,5,274,10274,7,B08,F17,,N/A
M02397,POS,7,22,2397,8,369,7369,5,B06,F01,,N/A
M02398,POS,11,15,2398,6,298,11298,4,B19,F08,,N/A
M02401,POS,7,22,2401,8,307,7307,5,B01,F15,,N/A
M02402,POS,10,13,2402,5,142,10142,7,B01,F21,,N/A
M02403,POS,9,12,2403,9,202,9202,8,B18,F15,,N/A
M02404,POS,7,12,2404,8,141,7141,5,B17,F07,,N/A
M02405,POS,9,15,2405,9,359,9359,8,B00,F13,,N/A
M02408,POS,6,12,2408,2,140,6140,6,B01,F01,,N/A
M02410,POS,11,15,2410,6,280,11280,4,B18,F06,,N/A
M02411,POS,11,14,2411,6,432,11432,4,B01,F23,,N/A
M02413,POS,7,23,2413,8,245,7245,5,B14,F08,,N/A
M02414,POS,8,13,2414,4,117,8117,1,B19,F08,,N/A
M02415,POS,8,13,2415,4,94,8094,1,B18,F06,,N/A
M02416,POS,10,13,2416,5,131,10131,7,B01,F24,,N/A
M02417,POS,10,13,2417,5,84,10084,7,B01,F15,,N/A
M02418,POS,10,13,2418,5,117,10117,7,B01,F12,,N/A
M02420,POS,9,12,2420,9,187,9187,8,B18,F01,,N/A
M02421,POS,9,15,2421,9,320,9320,8,B01,F00,,N/A
M02422,POS,6,23,2422,2,282,6282,6,B12,F12,,N/A
M02424,POS,11,14,2424,6,491,11491,4,B06,F00,,N/A
M02425,POS,11,14,2425,6,493,11493,4,B00,F04,,N/A
M02427,POS,9,12,2427,9,169,9169,8,B18,F20,,N/A
M02429,POS,8,13,2429,4,107,8107,1,B19,F23,,N/A
M02430,POS,7,16,2430,8,520,7520,5,B02,F14,,N/A
M02433,POS,7,22,2433,8,367,7367,5,B00,F06,,N/A
M02434,POS,10,12,2434,5,292,10292,7,B09,F11,,N/A
M02435,POS,6,12,2435,2,139,6139,6,B00,F07,,N/A
M02436,POS,8,11,2436,4,61,8061,1,B04,F20,,N/A
M02437,POS,8,13,2437,4,173,8173,1,B10,F05,,N/A
M02438,POS,8,13,2438,4,106,8106,1,B19,F06,,N/A
M02439,POS,10,14,2439,5,473,10473,7,B10,F17,,N/A
M02440,POS,6,22,2440,2,437,6437,6,B01,F04,,N/A
M02441,POS,8,11,2441,4,87,8087,1,B04,F00,,N/A
M02442,POS,8,11,2442,4,89,8089,1,B04,F23,,N/A
M02444,POS,7,11,2444,8,47,7047,5,B05,F00,,N/A
M02445,POS,10,13,2445,5,118,10118,7,B00,F14,,N/A
M02447,POS,10,13,2447,5,72,10072,7,B00,F00,,N/A
M02448,POS,9,23,2448,9,208,9208,8,B17,F05,,N/A
M02449,POS,6,22,2449,2,366,6366,6,B13,F01,,N/A
M02451,POS,11,14,2451,6,473,11473,4,B07,F18,,N/A
M02452,POS,10,13,2452,5,82,10082,7,B01,F19,,N/A
M02453,POS,7,22,2453,8,305,7305,5,B01,F02,,N/A
M02454,POS,8,22,2454,4,323,8323,1,B03,F17,,N/A
M02455,POS,8,12,2455,4,183,8183,1,B15,F01,,N/A
M02456,POS,7,16,2456,8,467,7467,5,B03,F12,,N/A
M02458,POS,7,16,2458,8,468,7468,5,B02,F20,,N/A
M02459,POS,7,22,2459,8,412,7412,5,B06,F24,,N/A
M02460,POS,6,16,2460,2,470,6470,6,B02,F23,,N/A
M02461,POS,6,23,2461,2,247,6247,6,B13,F18,,N/A
M02462,POS,10,13,2462,5,109,10109,7,B00,F17,,N/A
M02463,POS,8,13,2463,4,80,8080,1,B19,F15,,N/A
M02464,POS,11,23,2464,6,245,11245,4,B00,F10,,N/A
M02465,POS,7,15,2465,8,241,7241,5,B02,F04,,N/A
M02467,POS,7,22,2467,8,372,7372,5,B06,F18,,N/A
M02468,POS,10,12,2468,5,182,10182,7,B18,F02,,N/A
M02469,POS,8,12,2469,4,171,8171,1,B15,F02,,N/A
M02470,POS,6,16,2470,2,488,6488,6,B02,F05,,N/A
M02471,POS,7,16,2471,8,447,7447,5,B03,F07,,N/A
M02472,POS,7,22,2472,8,323,7323,5,B00,F09,,N/A
M02474,POS,7,10,2474,8,24,7024,5,B09,F01,,N/A
M02475,POS,10,14,2475,5,453,10453,7,B11,F09,,N/A
M02476,POS,7,22,2476,8,390,7390,5,B06,F14,,N/A
M02477,POS,8,13,2477,4,84,8084,1,B19,F22,,N/A
M02478,POS,9,15,2478,9,361,9361,8,B00,F19,,N/A
M02479,POS,7,14,2479,8,473,7473,5,B11,F06,,N/A
M02480,POS,7,15,2480,8,294,7294,5,B02,F22,,N/A
M02481,POS,10,12,2481,5,184,10184,7,B09,F08,,N/A
M02482,POS,9,22,2482,9,370,9370,8,B11,F17,,N/A
M02483,POS,8,12,2483,4,180,8180,1,B08,F04,,N/A
M02484,POS,7,14,2484,8,385,7385,5,B10,F18,,N/A
M02485,POS,11,15,2485,6,296,11296,4,B18,F08,,N/A
M02486,POS,11,23,2486,6,267,11267,4,B10,F09,,N/A
M02487,POS,7,14,2487,8,429,7429,5,B11,F04,,N/A
M02488,POS,9,12,2488,9,198,9198,8,B18,F24,,N/A
M02489,POS,10,13,2489,5,94,10094,7,B01,F03,,N/A
M02490,POS,8,22,2490,4,414,8414,1,B09,F22,,N/A
M02492,POS,7,12,2492,8,232,7232,5,B16,F05,,N/A
M02493,POS,7,22,2493,8,388,7388,5,B01,F06,,N/A
M02494,POS,8,12,2494,4,165,8165,1,B08,F18,,N/A
M02495,POS,8,22,2495,4,437,8437,1,B09,F04,,N/A
M02496,POS,7,16,2496,8,486,7486,5,B02,F06,,N/A
M02497,POS,8,13,2497,4,189,8189,1,B11,F22,,N/A
M02498,POS,8,10,2498,4,12,8012,1,B05,F19,,N/A
M02499,POS,6,22,2499,2,435,6435,6,B00,F22,,N/A
M02500,POS,8,13,2500,4,95,8095,1,B19,F16,,N/A
M02501,POS,6,22,2501,2,436,6436,6,B01,F14,,N/A
M02502,POS,8,11,2502,4,88,8088,1,B05,F24,,N/A
M02503,POS,8,22,2503,4,415,8415,1,B08,F08,,N/A
M02504,POS,8,11,2504,4,99,8099,1,B04,F11,,N/A
M02505,POS,8,12,2505,4,155,8155,1,B15,F09,,N/A
M02506,POS,7,15,2506,8,240,7240,5,B03,F03,,N/A
M02507,POS,8,14,2507,4,432,8432,1,B16,F06,,N/A
M02508,POS,8,10,2508,4,20,8020,1,B05,F11,,N/A
M02509,POS,9,16,2509,9,505,9505,8,B12,F08,,N/A
M02513,POS,8,10,2513,4,8,8008,1,B04,F22,,N/A
M02514,POS,7,22,2514,8,329,7329,5,B07,F24,,N/A
M02515,POS,6,22,2515,2,392,6392,6,B00,F03,,N/A
M02516,POS,7,12,2516,8,172,7172,5,B16,F17,,N/A
M02517,POS,11,15,2517,6,361,11361,4,B06,F03,,N/A
M02518,POS,10,13,2518,5,119,10119,7,B00,F19,,N/A
M02522,POS,9,23,2522,9,265,9265,8,B04,F23,,N/A
M02523,POS,7,22,2523,8,392,7392,5,B07,F10,,N/A
M02525,POS,9,23,2525,9,243,9243,8,B16,F13,,N/A
M02526,POS,9,23,2526,9,224,9224,8,B16,F02,,N/A
M02527,POS,9,23,2527,9,164,9164,8,B17,F15,,N/A
M02528,POS,10,13,2528,5,116,10116,7,B01,F08,,N/A
M02529,POS,7,16,2529,8,522,7522,5,B03,F17,,N/A
M02530,POS,8,12,2530,4,124,8124,1,B09,F18,,N/A
M02532,POS,8,12,2532,4,154,8154,1,B09,F14,,N/A
M02533,POS,7,16,2533,8,507,7507,5,B03,F13,,N/A
M02534,POS,8,22,2534,4,413,8413,1,B08,F10,,N/A
M02536,POS,9,15,2536,9,380,9380,8,B01,F09,,N/A
M02537,POS,7,22,2537,8,368,7368,5,B01,F10,,N/A
M02540,POS,10,12,2540,5,141,10141,7,B08,F19,,N/A
M02541,POS,8,13,2541,4,55,8055,1,B19,F11,,N/A
M02542,POS,7,23,2542,8,211,7211,5,B15,F24,,N/A
M02543,POS,7,23,2543,8,282,7282,5,B00,F03,,N/A
M02544,POS,7,13,2544,8,143,7143,5,B12,F11,,N/A
M02545,POS,2,14,2545,7,524,2524,0,B13,F00,,N/A
M02546,POS,7,16,2546,8,490,7490,5,B02,F18,,N/A
M02547,POS,7,14,2547,8,386,7386,5,B11,F24,,N/A
M02548,POS,3,11,2548,3,65,3065,2,B08,F15,,N/A
M02549,POS,6,23,2549,2,230,6230,6,B13,F19,,N/A
M02550,POS,11,15,2550,6,276,11276,4,B18,F15,,N/A
M02551,POS,9,22,2551,9,348,9348,8,B10,F17,,N/A
M02552,POS,10,13,2552,5,86,10086,7,B01,F23,,N/A
M02553,POS,10,13,2553,5,114,10114,7,B01,F18,,N/A
M02554,POS,9,15,2554,9,382,9382,8,B01,F12,,N/A
M02555,POS,9,23,2555,9,177,9177,8,B17,F14,,N/A
M02556,POS,11,14,2556,6,386,11386,4,B06,F22,,N/A
M02557,POS,10,13,2557,5,108,10108,7,B01,F11,,N/A
M02558,POS,9,23,2558,9,178,9178,8,B16,F20,,N/A
M02559,POS,9,16,2559,9,488,9488,8,B13,F10,,N/A
M02560,POS,11,15,2560,6,275,11275,4,B19,F22,,N/A
M02561,POS,11,23,2561,6,228,11228,4,B10,F21,,N/A
M02562,POS,10,13,2562,5,129,10129,7,B01,F14,,N/A
M02563,POS,11,15,2563,6,341,11341,4,B07,F17,,N/A
M02565,POS,10,12,2565,5,310,10310,7,B08,F23,,N/A
M02566,POS,7,22,2566,8,415,7415,5,B07,F06,,N/A
M02567,POS,7,16,2567,8,503,7503,5,B02,F17,,N/A
M02568,POS,8,13,2568,4,176,8176,1,B11,F12,,N/A
M02569,POS,10,14,2569,5,508,10508,7,B11,F05,,N/A
M02570,POS,8,13,2570,4,160,8160,1,B11,F11,,N/A
M02571,POS,7,15,2571,8,223,7223,5,B02,F13,,N/A
M02572,POS,7,22,2572,8,289,7289,5,B00,F11,,N/A
M02573,POS,9,23,2573,9,213,9213,8,B05,F19,,N/A
M02574,POS,8,22,2574,4,393,8393,1,B08,F22,,N/A
M02575,POS,7,14,2575,8,408,7408,5,B10,F07,,N/A
M02576,POS,6,16,2576,2,519,6519,6,B02,F13,,N/A
M02577,POS,7,13,2577,8,107,7107,5,B13,F08,,N/A
M02578,POS,8,12,2578,4,272,8272,1,B15,F23,,N/A
M02580,POS,5,10,2580,1,12,5012,3,B08,F14,,N/A
M02581,POS,2,13,2581,7,143,2143,0,B08,F15,,N/A
M02582,POS,2,16,2582,7,520,2520,0,None,None,,N/A
M02583,POS,2,17,2583,7,483,2483,0,B11,F18,,N/A
M02584,POS,6,23,2584,2,195,6195,6,B18,F09,,N/A
M02585,POS,7,14,2585,8,457,7457,5,B14,F14,,N/A
M02586,POS,6,17,2586,2,397,6397,6,B14,F02,,N/A
M02587,POS,7,12,2587,8,140,7140,5,B07,F15,,N/A
M02588,POS,6,23,2588,2,164,6164,6,B19,F12,,N/A
M02589,POS,8,12,2589,4,184,8184,1,B15,F05,,N/A
M02590,POS,8,23,2590,4,264,8264,1,B02,F19,,N/A
M02592,POS,2,13,2592,7,62,2062,0,B09,F08,,N/A
M02593,POS,5,11,2593,1,34,5034,3,B17,F24,,N/A
M02594,POS,8,12,2594,4,168,8168,1,B09,F00,,N/A
M02595,POS,8,23,2595,4,228,8228,1,B03,F06,,N/A
M02596,POS,7,22,2596,8,327,7327,5,B01,F19,,N/A
M02597,POS,8,13,2597,4,81,8081,1,B18,F24,,N/A
M02598,POS,7,22,2598,8,370,7370,5,B07,F05,,N/A
M02599,POS,6,23,2599,2,265,6265,6,B13,F13,,N/A
M02601,POS,7,22,2601,8,326,7326,5,B01,F20,,N/A
M02602,POS,11,15,2602,6,241,11241,4,B18,F12,,N/A
M02604,POS,11,15,2604,6,295,11295,4,B19,F04,,N/A
M02605,POS,11,15,2605,6,277,11277,4,B19,F09,,N/A
M02606,POS,7,12,2606,8,216,7216,5,B17,F06,,N/A
M02607,POS,7,16,2607,8,521,7521,5,B02,F01,,N/A
M02608,POS,10,12,2608,5,166,10166,7,B18,F00,,N/A
M02609,POS,7,13,2609,8,222,7222,5,B04,F11,,N/A
M02610,POS,7,22,2610,8,308,7308,5,B01,F24,,N/A
M02611,POS,11,23,2611,6,301,11301,4,B10,F06,,N/A
M02612,POS,8,17,2612,4,312,8312,1,B06,F12,,N/A
M02613,POS,5,10,2613,1,16,5016,3,B09,F09,,N/A
M02614,POS,8,12,2614,4,232,8232,1,B14,F07,,N/A
M02616,POS,3,22,2616,3,308,3308,2,B07,F06,,N/A
M02617,POS,3,22,2617,3,389,3389,2,B07,F01,,N/A
M02618,POS,8,17,2618,4,444,8444,1,B07,F11,,N/A
M02620,POS,2,15,2620,7,259,2259,0,B05,F22,,N/A
M02623,POS,11,23,2623,6,283,11283,4,B11,F17,,N/A
M02624,POS,11,23,2624,6,285,11285,4,B10,F17,,N/A
M02625,POS,2,16,2625,7,469,2469,0,B04,F13,,N/A
M02626,POS,5,10,2626,1,8,5008,3,B08,F18,,N/A
M02627,POS,2,13,2627,7,80,2080,0,B08,F18,,N/A
M02628,POS,2,23,2628,7,244,2244,0,B12,F05,,N/A
M02629,POS,8,12,2629,4,151,8151,1,B09,F12,,N/A
M02631,POS,8,17,2631,4,424,8424,1,B07,F23,,N/A
M02632,POS,8,12,2632,4,198,8198,1,B14,F24,,N/A
M02633,POS,8,17,2633,4,423,8423,1,B06,F17,,N/A
M02634,POS,3,23,2634,3,226,3226,2,B15,F09,,N/A
M02635,POS,8,17,2635,4,333,8333,1,B06,F11,,N/A
M02636,POS,8,12,2636,4,113,8113,1,B08,F11,,N/A
M02637,POS,5,10,2637,1,0,5000,3,B08,F11,,N/A
M02638,POS,5,12,2638,1,136,5136,3,B19,F24,,N/A
M02639,POS,3,13,2639,3,133,3133,2,B09,F23,,N/A
M02640,POS,8,16,2640,4,489,8489,1,B00,F10,,N/A
M02641,POS,8,16,2641,4,503,8503,1,B00,F18,,N/A
M02642,POS,5,10,2642,1,3,5003,3,B09,F14,,N/A
M02643,POS,5,13,2643,1,109,5109,3,B04,F12,,N/A
M02644,POS,8,23,2644,4,229,8229,1,B02,F15,,N/A
M02646,POS,8,23,2646,4,209,8209,1,B17,F03,,N/A
M02647,POS,6,16,2647,2,487,6487,6,B03,F03,,N/A
M02648,POS,10,14,2648,5,492,10492,7,B03,F11,,N/A
M02649,POS,7,12,2649,8,204,7204,5,B16,F03,,N/A
M02650,POS,8,17,2650,4,440,8440,1,B06,F05,,N/A
M02651,POS,7,23,2651,8,210,7210,5,B15,F04,,N/A
M02652,POS,5,10,2652,1,1,5001,3,B08,F02,,N/A
M02653,POS,5,10,2653,1,13,5013,3,B09,F08,,N/A
M02654,POS,8,12,2654,4,152,8152,1,B08,F13,,N/A
M02655,POS,6,17,2655,2,356,6356,6,B14,F06,,N/A
M02656,POS,5,11,2656,1,99,5099,3,B08,F12,,N/A
M02657,POS,8,14,2657,4,429,8429,1,B12,F21,,N/A
M02658,POS,8,16,2658,4,449,8449,1,B01,F20,,N/A
M02659,POS,8,17,2659,4,418,8418,1,B07,F02,,N/A
M02661,POS,5,10,2661,1,5,5005,3,B08,F00,,N/A
M02662,POS,2,13,2662,7,71,2071,0,B08,F05,,N/A
M02663,POS,5,10,2663,1,23,5023,3,B09,F10,,N/A
M02664,POS,2,12,2664,7,292,2292,0,B15,F08,,N/A
M02665,POS,2,12,2665,7,124,2124,0,B03,F04,,N/A
M02666,POS,7,23,2666,8,262,7262,5,B15,F06,,N/A
M02667,POS,7,11,2667,8,32,7032,5,B05,F24,,N/A
M02668,POS,8,12,2668,4,310,8310,1,B15,F16,,N/A
M02669,POS,6,15,2669,2,257,6257,6,B02,F21,,N/A
M02670,POS,8,11,2670,4,34,8034,1,B10,F03,,N/A
M02671,POS,7,13,2671,8,86,7086,5,B12,F18,,N/A
M02672,POS,2,13,2672,7,85,2085,0,B08,F24,,N/A
M02673,POS,2,17,2673,7,420,2420,0,B11,F24,,N/A
M02674,POS,8,16,2674,4,488,8488,1,B00,F01,,N/A
M02675,POS,2,12,2675,7,125,2125,0,B02,F22,,N/A
M02676,POS,8,17,2676,4,313,8313,1,B07,F24,,N/A
M02677,POS,2,12,2677,7,274,2274,0,B15,F13,,N/A
M02678,POS,2,12,2678,7,311,2311,0,B14,F18,,N/A
M02679,POS,8,15,2679,4,320,8320,1,B12,F00,,N/A
M02680,POS,8,17,2680,4,421,8421,1,B07,F09,,N/A
M02681,POS,8,14,2681,4,434,8434,1,B16,F15,,N/A
